letter,language,coverage,title,id,file
M,"Mixe, Juquila",New Testament,Ja jembyʉ kajxy'átypyʉ mʉdʉ Jesukristʉkyʉjxm: El Nuevo Testamento de nuestro Señor Jesucristo en el mixe de Juquila,mxqNT,"M/Mixe, Juquila/New Testament — Ja jembyʉ kajxy'átypyʉ mʉdʉ Jesukristʉkyʉjxm El Nuevo Testamento de nuestro Señor Jesucristo en el mixe de Juquila.pdf"
M,"Mixe, Tlahuitoltepec",New Testament,Ja øgyajpxy ja ømyadya̱ʼa̱ky midi xukpa̱a̱jtɨmp ja nɨtsoʼokʼajtɨn,mxpNT,"M/Mixe, Tlahuitoltepec/New Testament — Ja øgyajpxy ja ømyadya̱ʼa̱ky midi xukpa̱a̱jtɨmp ja nɨtsoʼokʼajtɨn.pdf"
M,"Mixe, Totontepec",New Testament,Ya̱ʼa̱ tseʼe je̱ nam ko̱jtstán juuʼ veʼe je̱ Nteʼyamˍ xyaktaajnjimdu je̱ nMa̱j Vintsá̱namda Jesucristo ka̱jx,mtoNT,"M/Mixe, Totontepec/New Testament — Ya̱ʼa̱ tseʼe je̱ nam ko̱jtstán juuʼ veʼe je̱ Nteʼyamˍ xyaktaajnjimdu je̱ nMa̱j Vintsá̱namda Jesucristo ka̱jx.pdf"
M,"Mixtec, Atatláhuca",New Testament,Nuevo Testamento en mixteco,mibNT,"M/Mixtec, Atatláhuca/New Testament — Nuevo Testamento en mixteco.pdf"
M,"Mixtec, Chayuco",New Testament,Tuhun Ndyoo sihin tyehen ñi,mihNT,"M/Mixtec, Chayuco/New Testament — Tuhun Ndyoo sihin tyehen ñi.pdf"
M,"Mixtec, Coatzospan",New Testament,Tūʼún xuva kō vatā ó ntákaʼan ña ñuú Coatzospan,mizNT,"M/Mixtec, Coatzospan/New Testament — Tūʼún xuva kō vatā ó ntákaʼan ña ñuú Coatzospan.pdf"
M,"Mixtec, Diuxi-tilantongo",New Testament,Tnuʼu vaʼa tnuʼu Jesucristo,xtdNT,"M/Mixtec, Diuxi-tilantongo/New Testament — Tnuʼu vaʼa tnuʼu Jesucristo.pdf"
M,"Mixtec, Jamiltepec",New Testament,Tuhun cha sañahá ra Jesucristo chi yo,mxtNT,"M/Mixtec, Jamiltepec/New Testament — Tuhun cha sañahá ra Jesucristo chi yo.pdf"
M,"Mixtec, Magdalena Peñasco",New Testament,Tnu'u vii tnu'u va'a Su'si ma,xtmNTpp,"M/Mixtec, Magdalena Peñasco/New Testament — Tnu'u vii tnu'u va'a Su'si ma.pdf"
M,"Mixtec, Ocotepec",New Testament,Nuevo Testamento en mixteco de Ocotepec,mieNT,"M/Mixtec, Ocotepec/New Testament — Nuevo Testamento en mixteco de Ocotepec.pdf"
M,"Mixtec, Peñoles",New Testament,Tnúhu ní cáháⁿ yǎ ndiǒxí xito cùu uú,milNT,"M/Mixtec, Peñoles/New Testament — Tnúhu ní cáháⁿ yǎ ndiǒxí xito cùu uú.pdf"
M,"Mixtec, Pinotepa Nacional",New Testament,Tutu chaa cha iyo cuenda ra hahnu Jesucristo (El Nuevo Testamento de nuestro señor Jesucristo),mioNT,"M/Mixtec, Pinotepa Nacional/New Testament — Tutu chaa cha iyo cuenda ra hahnu Jesucristo (El Nuevo Testamento de nuestro señor Jesucristo).pdf"
M,"Mixtec, San Juan Colorado",New Testament,Tuhun tsaa tsa nacoo̱ jutu mañi yo Jesucristo tsi yo,mjcNT,"M/Mixtec, San Juan Colorado/New Testament — Tuhun tsaa tsa nacoo̱ jutu mañi yo Jesucristo tsi yo.pdf"
M,"Mixtec, San Miguel el Grande",New Testament,"Mixtec, San Miguel el Grande",migNT,"M/Mixtec, San Miguel el Grande/New Testament — Mixtec, San Miguel el Grande.pdf"
M,"Mixtec, Silacayoapan",New Testament,Tu̱hun sa̱á ña̱ na̱jándacoo Jesucristo nu̱ yo̱: El Nuevo Testamento en el mixteco de Silacayoapan,mksNT,"M/Mixtec, Silacayoapan/New Testament — Tu̱hun sa̱á ña̱ na̱jándacoo Jesucristo nu̱ yo̱ El Nuevo Testamento en el mixteco de Silacayoapan.pdf"
M,"Mixtec, Southern Puebla",New Testament,Ley saa ni nacoo Jesucristu,mitNT,"M/Mixtec, Southern Puebla/New Testament — Ley saa ni nacoo Jesucristu.pdf"
M,"Mixtec, Tezoatlán",New Testament,"Tuti yó'o kúú to̱'on Ndios, ta xí'o ña kuendá sa'a̱ Jesús",mxbNT,"M/Mixtec, Tezoatlán/New Testament — Tuti yó'o kúú to̱'on Ndios, ta xí'o ña kuendá sa'a̱ Jesús.pdf"
M,"Mixtec, Yosondúa",New Testament,Nuevo Testamento en mixteco de Yosondúa,mpmNT,"M/Mixtec, Yosondúa/New Testament — Nuevo Testamento en mixteco de Yosondúa.pdf"
M,Miyobe,New Testament,Nkomine Fal Ritɛlɛ́,soy,M/Miyobe/New Testament — Nkomine Fal Ritɛlɛ́.pdf
M,Mokilese,Portions,Mokilese Bible,mkj,M/Mokilese/Portions — Mokilese Bible.pdf
M,Mokole,New Testament,Akabuu Titɔ̃i Idei Ilaaɔ,mkl,M/Mokole/New Testament — Akabuu Titɔ̃i Idei Ilaaɔ.pdf
M,Molima,New Testament,Molima New Testament,mox,M/Molima/New Testament — Molima New Testament.pdf
M,Mori Atas,Portions,Alkitab Tambee,mzq,M/Mori Atas/Portions — Alkitab Tambee.pdf
M,Morokodo,Portions,Morokodo,mgc,M/Morokodo/Portions — Morokodo.pdf
M,Motu,Full Bible,Buk Baibel long tokples Motu,meu,M/Motu/Full Bible — Buk Baibel long tokples Motu.pdf
M,"Motu, Hiri",Full Bible,Buka Helaga,hmo,"M/Motu, Hiri/Full Bible — Buka Helaga.pdf"
M,Mpoto,New Testament,Chimpoto,mpa,M/Mpoto/New Testament — Chimpoto.pdf
M,Mufian,New Testament,Basef Buꞌwafi Godi,aoj,M/Mufian/New Testament — Basef Buꞌwafi Godi.pdf
M,Muinane,New Testament,Moocaani iijɨ,bmrNT,M/Muinane/New Testament — Moocaani iijɨ.pdf
M,Mum,Portions,Kuyu Avi Matyu Yɨhimbɨvɨrami,kqa,M/Mum/Portions — Kuyu Avi Matyu Yɨhimbɨvɨrami.pdf
M,Munda,New Testament,ପାର୍‌ମେଶ୍ୱାର୍‌ଆଃ ଜୀନିଦ୍‌ ବାଚାନ୍‌,unx,M/Munda/New Testament — ପାର୍‌ମେଶ୍ୱାର୍‌ଆଃ ଜୀନିଦ୍‌ ବାଚାନ୍‌.pdf
M,Mundurukú,New Testament,Deus ekawẽntup Kawẽn iisuat ekawẽn,myu,M/Mundurukú/New Testament — Deus ekawẽntup Kawẽn iisuat ekawẽn.pdf
M,Murrinh-Patha,Portions,Murrinhpatha Scripture,mwf2018,M/Murrinh-Patha/Portions — Murrinhpatha Scripture.pdf
M,Mussau-Emira,New Testament,Mussau-Emira Bible,emi,M/Mussau-Emira/New Testament — Mussau-Emira Bible.pdf
M,Mutu,New Testament,Maaron Saveeŋ Toni Patabuaŋ,tuc-o,M/Mutu/New Testament — Maaron Saveeŋ Toni Patabuaŋ.pdf
M,Mutu,New Testament,Maaron Saveeŋ Tooni Patabuyaaŋ,tuc-t,M/Mutu/New Testament — Maaron Saveeŋ Tooni Patabuyaaŋ.pdf
M,Muyang,New Testament,Ma Mʉweni Sulumani ge Melefit,muy,M/Muyang/New Testament — Ma Mʉweni Sulumani ge Melefit.pdf
M,Muyuw,New Testament,KALEIWAG KWEIVAW,myw,M/Muyuw/New Testament — KALEIWAG KWEIVAW.pdf
M,Mwaghavul,Portions,Manji Yiljep,sur,M/Mwaghavul/Portions — Manji Yiljep.pdf
M,Mwani,New Testament,Habari Ngema,wmw,M/Mwani/New Testament — Habari Ngema.pdf
M,Mwera,New Testament,Malagano ga Ambi,mwe,M/Mwera/New Testament — Malagano ga Ambi.pdf
M,Māori,Full Bible,Paipera Tapu 2012,mri2012,M/Māori/Full Bible — Paipera Tapu 2012.pdf
M,Māori,New Testament,Te Kawenata Hou,mri,M/Māori/New Testament — Te Kawenata Hou.pdf
N,Naasioi,New Testament,Kara Naroong-anta Nerakung Kongarana',nas,N/Naasioi/New Testament — Kara Naroong-anta Nerakung Kongarana'.pdf
N,Nabak,New Testament,Kawawaŋgalen Tâtâ Alakŋaŋ,naf,N/Nabak/New Testament — Kawawaŋgalen Tâtâ Alakŋaŋ.pdf
N,Nadeb,New Testament,Pop Hagä Do Panyyg Hanäm Do Hahỹỹh,mbjNT,N/Nadeb/New Testament — Pop Hagä Do Panyyg Hanäm Do Hahỹỹh.pdf
N,Nafe,New Testament,Nǝkukuǝ Ikinan,tnk,N/Nafe/New Testament — Nǝkukuǝ Ikinan.pdf
N,Naga Pidgin,New Testament,Indian Standard Version (ISV) Nagamese,nag,N/Naga Pidgin/New Testament — Indian Standard Version (ISV) Nagamese.pdf
N,"Naga, Kharam",New Testament,The New Testament in Kharam,kfw,"N/Naga, Kharam/New Testament — The New Testament in Kharam.pdf"
N,"Naga, Tutsa",New Testament,Esa Leedap Ena Banlam,tvt,"N/Naga, Tutsa/New Testament — Esa Leedap Ena Banlam.pdf"
N,"Nahuatl, Guerrero",New Testament,In yencuic iyectlajtoltzin Dios itech ica toTeco Jesucristo,nguNT,"N/Nahuatl, Guerrero/New Testament — In yencuic iyectlajtoltzin Dios itech ica toTeco Jesucristo.pdf"
N,"Nahuatl, Highland Puebla",New Testament,In cuali tajtoltzin de Dios,azzNT,"N/Nahuatl, Highland Puebla/New Testament — In cuali tajtoltzin de Dios.pdf"
N,"Nahuatl, Huasteca Central",Full Bible,Icamanal toteco; Santa Biblia,nchBl,"N/Nahuatl, Huasteca Central/Full Bible — Icamanal toteco; Santa Biblia.pdf"
N,"Nahuatl, Huasteca Occidental",Full Bible,Icamanal toteco; Santa Bíblia,nhwBl,"N/Nahuatl, Huasteca Occidental/Full Bible — Icamanal toteco; Santa Bíblia.pdf"
N,"Nahuatl, Huasteca Oriental",Full Bible,Itlajtol toteco: Santa Biblia,nheBl,"N/Nahuatl, Huasteca Oriental/Full Bible — Itlajtol toteco Santa Biblia.pdf"
N,"Nahuatl, Huasteca Oriental",New Testament,Ya ni nopa yancuic tlajtoli tlen toteco toca mocajtoc; El Nuevo Testamento de nuestro Señor Jesucristo en el náhuatl de la Huasteca Oriental,nheNT,"N/Nahuatl, Huasteca Oriental/New Testament — Ya ni nopa yancuic tlajtoli tlen toteco toca mocajtoc; El Nuevo Testamento de nuestro Señor Jesucristo en el náhuatl de .pdf"
N,"Nahuatl, Michoacán",New Testament,Ilajtulisli Yancuic toTata Jesucristo,nclNT,"N/Nahuatl, Michoacán/New Testament — Ilajtulisli Yancuic toTata Jesucristo.pdf"
N,"Nahuatl, Northern Oaxaca",New Testament,Itlajtol totajtzin Dios = El Nuevo Testamento,nhyNT,"N/Nahuatl, Northern Oaxaca/New Testament — Itlajtol totajtzin Dios = El Nuevo Testamento.pdf"
N,"Nahuatl, Northern Puebla",New Testament,In yancuic mononotzalistli ica Totecohtzin Jesucristo,ncjNT,"N/Nahuatl, Northern Puebla/New Testament — In yancuic mononotzalistli ica Totecohtzin Jesucristo.pdf"
N,"Nahuatl, Southeastern Puebla",New Testament,Itlajtol Totajtsi Dios,nplNT,"N/Nahuatl, Southeastern Puebla/New Testament — Itlajtol Totajtsi Dios.pdf"
N,"Nahuatl, Tetelcingo",New Testament,El Nuevo Testamento en nahuatl de Tetelcingo,nhgNT,"N/Nahuatl, Tetelcingo/New Testament — El Nuevo Testamento en nahuatl de Tetelcingo.pdf"
N,"Nahuatl, Zacatlán-Ahuacatlán-Tepetzintla",New Testament,In Yancuic Tlahtolsintilil,nhiNT,"N/Nahuatl, Zacatlán-Ahuacatlán-Tepetzintla/New Testament — In Yancuic Tlahtolsintilil.pdf"
N,Nakanai,New Testament,Nakanai New Testament,nak,N/Nakanai/New Testament — Nakanai New Testament.pdf
N,Nakara,Portions,Nakara Selections,nck,N/Nakara/Portions — Nakara Selections.pdf
N,Nali,New Testament,Nongan Hiyan,nss,N/Nali/New Testament — Nongan Hiyan.pdf
N,Nalik,New Testament,A Dorang Daxa Zin Nakmai,nal,N/Nalik/New Testament — A Dorang Daxa Zin Nakmai.pdf
N,Nama,Portions,Mer Si Yesuenemén A Yesuene Waitogh Árfene Wafroghyammén Lukém Efaroméng,nmx,N/Nama/Portions — Mer Si Yesuenemén A Yesuene Waitogh Árfene Wafroghyammén Lukém Efaroméng.pdf
N,"Nambikuára, Southern",New Testament,Txa²wã¹sũ̱³na² Wãn³txa²,nabNT,"N/Nambikuára, Southern/New Testament — Txa²wã¹sũ̱³na² Wãn³txa².pdf"
N,Namiae,New Testament,Godon Vuak Ma Ijin,nvm,N/Namiae/New Testament — Godon Vuak Ma Ijin.pdf
N,Naro,New Testament,Ka̱bas Qae-xg'ae sa,nhr,N/Naro/New Testament — Ka̱bas Qae-xg'ae sa.pdf
N,Narrinyeri,Portions,Tungarar Jehobald YARILDEWALLIN,nay,N/Narrinyeri/Portions — Tungarar Jehobald YARILDEWALLIN.pdf
N,Natügu,New Testament,Nzryrngrkxtr Kc Ate Rut x Sam,ntu,N/Natügu/New Testament — Nzryrngrkxtr Kc Ate Rut x Sam.pdf
N,Ncane,New Testament,Nchane (Ncane),ncr,N/Ncane/New Testament — Nchane (Ncane).pdf
N,Ndamba,New Testament,Lilaghanu lya shonu,ndj,N/Ndamba/New Testament — Lilaghanu lya shonu.pdf
N,Ndebele,Full Bible,Biblica® IBhayibhili Elingcwele LesiNdebele Elifinyelelekayo,nde,N/Ndebele/Full Bible — Biblica® IBhayibhili Elingcwele LesiNdebele Elifinyelelekayo.pdf
N,Ndendeule,New Testament,Ndendeule,dne,N/Ndendeule/New Testament — Ndendeule.pdf
N,Ndengereko,New Testament,Ndengereko Bible,ndg,N/Ndengereko/New Testament — Ndengereko Bible.pdf
N,Ndonde Hamba,Portions,Ndondehamba,njd,N/Ndonde Hamba/Portions — Ndondehamba.pdf
N,Ndwewe,New Testament,Ndwewe Bible Version,nww,N/Ndwewe/New Testament — Ndwewe Bible Version.pdf
N,Nederlands,New Testament,Gods Boek,nldgbv,N/Nederlands/New Testament — Gods Boek.pdf
N,Nehan,New Testament,Nehan New Testament,nsn,N/Nehan/New Testament — Nehan New Testament.pdf
N,Nek,Portions,Nek Bible,nif,N/Nek/Portions — Nek Bible.pdf
N,Nend,Portions,MAK Yakŋ Ohɨrand Ya Imbɨr Makɨv Mpamar,anh,N/Nend/Portions — MAK Yakŋ Ohɨrand Ya Imbɨr Makɨv Mpamar.pdf
N,Nepali,Full Bible,पवित्र बाइबल,npiulb,N/Nepali/Full Bible — पवित्र बाइबल.pdf
N,Ngaanyatjarra,New Testament,Mama Kuurrku Wangka,ntj,N/Ngaanyatjarra/New Testament — Mama Kuurrku Wangka.pdf
N,Ngangam,New Testament,Uwien ya Jɔtiefɛ̀nku ya gbɔnku,gngNT,N/Ngangam/New Testament — Uwien ya Jɔtiefɛ̀nku ya gbɔnku.pdf
N,Nggem,Portions,Ala wene Nggem enane vaga dirup warek,nbq,N/Nggem/Portions — Ala wene Nggem enane vaga dirup warek.pdf
N,Ngindo,New Testament,Ngindo New Testament 2015,nnq,N/Ngindo/New Testament — Ngindo New Testament 2015.pdf
N,Ngoni,New Testament,Ngoni Bible Version Translation Project,xnj,N/Ngoni/New Testament — Ngoni Bible Version Translation Project.pdf
N,Nguu,New Testament,Ndagano mp'ya kwa wanth'u wose,ngp,N/Nguu/New Testament — Ndagano mp'ya kwa wanth'u wose.pdf
N,Ngäbere,New Testament,Kukwe kuin ngöbökwe,gymNT,N/Ngäbere/New Testament — Kukwe kuin ngöbökwe.pdf
N,Nii,New Testament,Gos Nge Ek Ka Ei Sinim Kin Ngołum,nii,N/Nii/New Testament — Gos Nge Ek Ka Ei Sinim Kin Ngołum.pdf
N,Nimoa,Portions,Metiu ge Efeso,nmws,N/Nimoa/Portions — Metiu ge Efeso.pdf
N,Ninzo,New Testament,Ungbamvu Ku Abachi Azhi Ahe̲he̲ Ka,ninNT,N/Ninzo/New Testament — Ungbamvu Ku Abachi Azhi Ahe̲he̲ Ka.pdf
N,Nkangala,Portions,Nkangala Bible Translation,nkn,N/Nkangala/Portions — Nkangala Bible Translation.pdf
N,Nkonya,New Testament,Bulu ntam pɔpwɛ; Nkonya,nkoNT,N/Nkonya/New Testament — Bulu ntam pɔpwɛ; Nkonya.pdf
N,Nobonob,New Testament,KAYAKNU NAI Tituanak Bau,gaw,N/Nobonob/New Testament — KAYAKNU NAI Tituanak Bau.pdf
N,Nomatsiguenga,New Testament,Irinibare Tosorintsi Ocomantëgotëri Antigomi Jesoquirisito,notNT,N/Nomatsiguenga/New Testament — Irinibare Tosorintsi Ocomantëgotëri Antigomi Jesoquirisito.pdf
N,Noone,New Testament,Ŋwa' Nyo' Moŋkan mo Monfɛm,nhuNT,N/Noone/New Testament — Ŋwa' Nyo' Moŋkan mo Monfɛm.pdf
N,Noongar,Portions,Noongar Bible,nys,N/Noongar/Portions — Noongar Bible.pdf
N,North Tairora,Portions,Isuva Soqe Uva Kuama,tbg-a,N/North Tairora/Portions — Isuva Soqe Uva Kuama.pdf
N,North Tanna,New Testament,North Tanna New Testament,tnn,N/North Tanna/New Testament — North Tanna New Testament.pdf
N,Northwest Alaska Eskimo,New Testament,Ipqitchuat Makpiġaat - Agaayyutim Uqałhi Iñupiatun,eskNT,N/Northwest Alaska Eskimo/New Testament — Ipqitchuat Makpiġaat - Agaayyutim Uqałhi Iñupiatun.pdf
N,Norwegian,New Testament,Biblica® Open En Levende Bok: Det Nye Testamentet,noblb,N/Norwegian/New Testament — Biblica® Open En Levende Bok Det Nye Testamentet.pdf
N,Notsi,New Testament,Inesaait Mamainaang Laa Sin Notsi,ncf,N/Notsi/New Testament — Inesaait Mamainaang Laa Sin Notsi.pdf
N,Nukna,Portions,Miti yan Papia,klt,N/Nukna/Portions — Miti yan Papia.pdf
N,Nukumanu,New Testament,Nukumanu,nuq,N/Nukumanu/New Testament — Nukumanu.pdf
N,Numanggang,New Testament,Bepaŋ'Walaŋ Folofolok Kobuli,nop,N/Numanggang/New Testament — Bepaŋ'Walaŋ Folofolok Kobuli.pdf
N,Nunggubuyu,New Testament,Ana-Maṉngulg Ana-Wubiba -- Anu-gadhuwa Ana-lhaawu,nuy,N/Nunggubuyu/New Testament — Ana-Maṉngulg Ana-Wubiba -- Anu-gadhuwa Ana-lhaawu.pdf
N,Nyangumarta,Portions,Nyangumarta Bible,nna,N/Nyangumarta/Portions — Nyangumarta Bible.pdf
N,Nyindrou,New Testament,Sahou ta Kindrei,lid,N/Nyindrou/New Testament — Sahou ta Kindrei.pdf
O,Odoodee,Portions,Godeeyo To Tekepo,kkc,O/Odoodee/Portions — Godeeyo To Tekepo.pdf
O,Ogea,New Testament,ITOU NOMO HILOU BEELE,eri,O/Ogea/New Testament — ITOU NOMO HILOU BEELE.pdf
O,Oksapmin,New Testament,Got orhe meng brak ban,opm,O/Oksapmin/New Testament — Got orhe meng brak ban.pdf
O,Olo,New Testament,Il Teingipe Ma Ili Topwepe Lapiri Lirouku,ong,O/Olo/New Testament — Il Teingipe Ma Ili Topwepe Lapiri Lirouku.pdf
O,Omie,New Testament,God-are Jögoru I'oho,aom,O/Omie/New Testament — God-are Jögoru I'oho.pdf
O,Omwunra-Toqura or South Tairora,Portions,Veqaura Baibel,omw-v,O/Omwunra-Toqura or South Tairora/Portions — Veqaura Baibel.pdf
O,Ono,New Testament,Waom Yesu Wane Sigi Maep Don,ons,O/Ono/New Testament — Waom Yesu Wane Sigi Maep Don.pdf
O,Oriya,Full Bible,ଇଣ୍ଡିୟାନ ରିୱାଇସ୍ଡ୍ ୱରସନ୍ ଓଡିଆ,ory,O/Oriya/Full Bible — ଇଣ୍ଡିୟାନ ରିୱାଇସ୍ଡ୍ ୱରସନ୍ ଓଡିଆ.pdf
O,Orokaiva,New Testament,God Ta Duru Javotoho,okv,O/Orokaiva/New Testament — God Ta Duru Javotoho.pdf
O,Orokaiva,New Testament,God Ta Duru Javotoho,okvh,O/Orokaiva/New Testament — God Ta Duru Javotoho (okvh).pdf
O,"Oromo, West Central",Full Bible,"Kitaaba Qulqulluu, Biblica® Hiikkaa Ammayyaa Banamaa Haaraa, Loqoda Dhiʼaa",gaz,"O/Oromo, West Central/Full Bible — Kitaaba Qulqulluu, Biblica® Hiikkaa Ammayyaa Banamaa Haaraa, Loqoda Dhiʼaa.pdf"
O,"Oromo, West Central",Full Bible,"ክታበ ቁልቁሉ, Biblica® ሂካ አመያ በነማ ሃራ, ሎቆደ ዽኣ",gaze,"O/Oromo, West Central/Full Bible — ክታበ ቁልቁሉ, Biblica® ሂካ አመያ በነማ ሃራ, ሎቆደ ዽኣ.pdf"
O,"Otomi, Eastern Highland",New Testament,Ra ʼdaʼyonhogui nangue ma Hmuhʉ ra Jesucristo,otmNT,"O/Otomi, Eastern Highland/New Testament — Ra ʼdaʼyonhogui nangue ma Hmuhʉ ra Jesucristo.pdf"
O,"Otomi, Estado de México",New Testament,"El Nuevo Testamento en otomí de San Felipe Santiago, Edo. de México",otsNT,"O/Otomi, Estado de México/New Testament — El Nuevo Testamento en otomí de San Felipe Santiago, Edo. de México.pdf"
O,"Otomi, Mezquital",New Testament,Ra 'Ra'yo Testamento,oteNT,"O/Otomi, Mezquital/New Testament — Ra 'Ra'yo Testamento.pdf"
O,"Otomi, Querétaro",New Testament,Àr 'ra'yo nkohi Jö har ñhöñhö maxei nto̱ngwi ár mahwifi har ha̱i m'onda ne har ñhömfo̱,otqNT,"O/Otomi, Querétaro/New Testament — Àr 'ra'yo nkohi Jö har ñhöñhö maxei nto̱ngwi ár mahwifi har ha̱i m'onda ne har ñhömfo̱.pdf"
O,"Otomi, Tenango",New Testament,Ja ua ra̱ ʼdaʼyo cohi bi gomi̱ Oja̱ yø ja̱ʼi̱,otnNT,"O/Otomi, Tenango/New Testament — Ja ua ra̱ ʼdaʼyo cohi bi gomi̱ Oja̱ yø ja̱ʼi̱.pdf"
O,Oyda,New Testament,Kille Caaqo,oydl,O/Oyda/New Testament — Kille Caaqo.pdf
O,Oyda,New Testament,ክለ ጫቆ,oyde,O/Oyda/New Testament — ክለ ጫቆ.pdf
P,Paama,New Testament,Paama Bible,pma,P/Paama/New Testament — Paama Bible.pdf
P,Padoe,Portions,Akitab Padoe,pdo,P/Padoe/Portions — Akitab Padoe.pdf
P,"Pahari, Mahasu",New Testament,बघल्याणी नवां विधान,bfz,"P/Pahari, Mahasu/New Testament — बघल्याणी नवां विधान.pdf"
P,Paicî,New Testament,Tii Pwicîri: Âmu Aamwari naa na cî,priNT,P/Paicî/New Testament — Tii Pwicîri Âmu Aamwari naa na cî.pdf
P,"Paiute, Northern",New Testament,Te Naa Besa Unnepu,paoNT,"P/Paiute, Northern/New Testament — Te Naa Besa Unnepu.pdf"
P,"Palaung, Shwe",Portions,The New Testament in Shwe Palaung,pll,"P/Palaung, Shwe/Portions — The New Testament in Shwe Palaung.pdf"
P,Palikúr,New Testament,Uhokri Gannasan,plu,P/Palikúr/New Testament — Uhokri Gannasan.pdf
P,"Panjabi, Eastern",Full Bible,ਇੰਡਿਅਨ ਰਿਵਾਇਜ਼ਡ ਵਰਜ਼ਨ (IRV) - ਪੰਜਾਬੀ,pan,"P/Panjabi, Eastern/Full Bible — ਇੰਡਿਅਨ ਰਿਵਾਇਜ਼ਡ ਵਰਜ਼ਨ (IRV) - ਪੰਜਾਬੀ.pdf"
P,Paranan,New Testament,En Maganda A Bareta Biblia,prfNT,P/Paranan/New Testament — En Maganda A Bareta Biblia.pdf
P,Parecís,New Testament,Waitare Wenati Aho,pabNT,P/Parecís/New Testament — Waitare Wenati Aho.pdf
P,Patep,New Testament,Yesu Xolac,ptp,P/Patep/New Testament — Yesu Xolac.pdf
P,Patpatar,New Testament,No Sigar Kunubus tika ma Ira Ninge na Lotu,gfk,P/Patpatar/New Testament — No Sigar Kunubus tika ma Ira Ninge na Lotu.pdf
P,Patpatar,New Testament,No Tahut na Hinhinawas,gfkh,P/Patpatar/New Testament — No Tahut na Hinhinawas.pdf
P,Patpatar,New Testament,No Tahut na Hininaawas,gfks,P/Patpatar/New Testament — No Tahut na Hininaawas.pdf
P,Paumarí,New Testament,Deus Athi Kapapirani Hida,padNT,P/Paumarí/New Testament — Deus Athi Kapapirani Hida.pdf
P,Pele-Ata,New Testament,Vaikala Noxou Lataua,ata,P/Pele-Ata/New Testament — Vaikala Noxou Lataua.pdf
P,Pengo,Portions,ସତ୍‌ ବଚନ୍‌,peg,P/Pengo/Portions — ସତ୍‌ ବଚନ୍‌.pdf
P,Persian,Full Bible,ترجمه قدیم,pesOPV,P/Persian/Full Bible — ترجمه قدیم.pdf
P,Piapoco,New Testament,El Nuevo Testamento de nuestro Señor Jesucristo en el idioma piapoco,pioNT,P/Piapoco/New Testament — El Nuevo Testamento de nuestro Señor Jesucristo en el idioma piapoco.pdf
P,Pintupi-Luritja,New Testament,Luritja Bible,piu2006,P/Pintupi-Luritja/New Testament — Luritja Bible.pdf
P,Piratapuyo,New Testament,Cohãcjʉ̃ Yere Yahuducuri Tju,pirNT,P/Piratapuyo/New Testament — Cohãcjʉ̃ Yere Yahuducuri Tju.pdf
P,Pitjantjatjara,New Testament,Tjukurpa Palya,pjt,P/Pitjantjatjara/New Testament — Tjukurpa Palya.pdf
P,Pogolo,New Testament,Lipatanu Lya Syayi Kwa Wantu Woseri,poy,P/Pogolo/New Testament — Lipatanu Lya Syayi Kwa Wantu Woseri.pdf
P,Pohnpeian,New Testament,Kadede Kap Pjam Akan,pon,P/Pohnpeian/New Testament — Kadede Kap Pjam Akan.pdf
P,Pohnpeian,New Testament,Kadede Kap Psam Akan,pon-pdn,P/Pohnpeian/New Testament — Kadede Kap Psam Akan.pdf
P,Pohnpeian,Full Bible,Pohnpeian Bible,pon2006,P/Pohnpeian/Full Bible — Pohnpeian Bible.pdf
P,Pohnpeian,Full Bible,Pohnpeian Bible with Apocrypha,pon2006a,P/Pohnpeian/Full Bible — Pohnpeian Bible with Apocrypha.pdf
P,Polci,Portions,Zul,plj,P/Polci/Portions — Zul.pdf
P,Polish,New Testament,"Biblica® Słowo Życia, otwarty dostęp",polsz,"P/Polish/New Testament — Biblica® Słowo Życia, otwarty dostęp.pdf"
P,Polish,Full Bible,Święta Biblia,polubg,P/Polish/Full Bible — Święta Biblia.pdf
P,"Popoloca, San Juan Atzingo",New Testament,Tí Nuevo Testamento cuènte Inchéni Jesucristo Cʼóna Nquìva,poeNT,"P/Popoloca, San Juan Atzingo/New Testament — Tí Nuevo Testamento cuènte Inchéni Jesucristo Cʼóna Nquìva.pdf"
P,"Popoloca, San Marcos Tlalcoyalco",New Testament,Tti jian joajné Jesucristo,plsNT,"P/Popoloca, San Marcos Tlalcoyalco/New Testament — Tti jian joajné Jesucristo.pdf"
P,"Popoluca, Highland",New Testament,Jém jomipɨc trato jém iwatnewɨɨp tánomi Jesucristo,poiNT,"P/Popoluca, Highland/New Testament — Jém jomipɨc trato jém iwatnewɨɨp tánomi Jesucristo.pdf"
P,Poqomchi',New Testament,Reꞌ Lokꞌ Laj Hu̱j Wilic wi̱ꞌ Ribiral i Jesus,pohNT,P/Poqomchi'/New Testament — Reꞌ Lokꞌ Laj Hu̱j Wilic wi̱ꞌ Ribiral i Jesus.pdf
P,Portuguese,New Testament,"A Bíblia Sagrada, Tradução para Tradutores",portft,"P/Portuguese/New Testament — A Bíblia Sagrada, Tradução para Tradutores.pdf"
P,Portuguese,Full Bible,Bíblia Livre,porbr2018,P/Portuguese/Full Bible — Bíblia Livre.pdf
P,Portuguese,Full Bible,Bíblia Portuguesa Mundial,porbrbsl,P/Portuguese/Full Bible — Bíblia Portuguesa Mundial.pdf
